row.names,geneid,genesymbol
48714,ENSG00000205786.4,AC002511.1
48715,ENSG00000264400.1,RN7SL491P
48716,ENSG00000233214.1,AC002511.2
48717,ENSG00000232680.2,AC002511.3
48718,ENSG00000126262.4,FFAR2
48719,ENSG00000188508.6,KRTDAP
48720,ENSG00000161249.16,DMKN
48721,ENSG00000189001.6,SBSN
48722,ENSG00000105679.4,GAPDHS
48723,ENSG00000236144.2,AD000090.2
48724,ENSG00000105677.7,TMEM147
48725,ENSG00000105675.4,ATP4A
48726,ENSG00000224910.1,AC002115.5
48727,ENSG00000267626.1,AC002115.9
48728,ENSG00000249115.4,HAUS5
48729,ENSG00000126254.7,RBM42
48730,ENSG00000105672.10,ETV2
48731,ENSG00000126267.4,COX6B1
48732,ENSG00000266455.1,RN7SL765P
48733,ENSG00000105668.3,UPK1A
48734,ENSG00000226510.1,UPK1A-AS1
48735,ENSG00000267190.1,AC002314.4
48736,ENSG00000011590.9,ZBTB32
48737,ENSG00000126246.5,IGFLR1
48738,ENSG00000161265.10,U2AF1L4
48739,ENSG00000205155.3,PSENEN
48740,ENSG00000267439.1,AC002398.11
48741,ENSG00000267796.3,LIN37
48742,ENSG00000267328.1,AC002398.12
48743,ENSG00000004776.7,HSPB6
48744,ENSG00000167595.10,C19orf55
48745,ENSG00000267049.1,AC002398.13
48746,ENSG00000004777.14,ARHGAP33
48747,ENSG00000225872.2,AC002398.5
48748,ENSG00000250799.5,PRODH2
48749,ENSG00000161270.15,NPHS1
48750,ENSG00000126259.15,KIRREL2
48751,ENSG00000105290.7,APLP1
48752,ENSG00000243968.1,RN7SL402P
48753,ENSG00000167604.9,NFKBID
48754,ENSG00000126264.5,HCST
48755,ENSG00000011600.7,TYROBP
48756,ENSG00000126243.4,LRFN3
48757,ENSG00000267786.1,AF038458.3
48758,ENSG00000267113.1,AF038458.4
48759,ENSG00000267388.1,AF038458.5
48760,ENSG00000205138.2,SDHAF1
48761,ENSG00000181392.10,SYNE4
48762,ENSG00000239382.6,ALKBH6
48763,ENSG00000267698.1,AC002116.7
48764,ENSG00000105270.10,CLIP3
48765,ENSG00000161277.9,THAP8
48766,ENSG00000075702.12,WDR62
48767,ENSG00000105261.5,OVOL3
48768,ENSG00000105258.4,POLR2I
48769,ENSG00000105254.7,TBCB
48770,ENSG00000126247.6,CAPNS1
48771,ENSG00000270760.1,AD001527.7
48772,ENSG00000161281.6,COX7A1
48773,ENSG00000267005.1,AC002984.2
48774,ENSG00000196357.7,ZNF565
48775,ENSG00000264276.1,RN7SL287P
48776,ENSG00000200179.1,Y_RNA
48777,ENSG00000167635.7,ZNF146
48778,ENSG00000267053.2,CTD-3162L10.1
48779,ENSG00000232677.2,LINC00665
48780,ENSG00000222730.1,AC092296.1
48781,ENSG00000142065.9,ZFP14
48782,ENSG00000266973.1,CTD-3162L10.3
48783,ENSG00000267363.1,CTD-3162L10.4
48784,ENSG00000181007.7,ZFP82
48785,ENSG00000267142.1,CTD-3162L10.5
48786,ENSG00000186017.10,ZNF566
48787,ENSG00000267309.1,CTD-2630F21.1
48788,ENSG00000267091.1,CTBP2P7
48789,ENSG00000254004.2,ZNF260
48790,ENSG00000186020.8,ZNF529
48791,ENSG00000228629.2,AC092295.4
48792,ENSG00000233527.4,AC092295.7
48793,ENSG00000161298.12,ZNF382
48794,ENSG00000266935.1,CTD-3234P18.2
48795,ENSG00000197808.7,ZNF461
48796,ENSG00000225975.2,AC074138.3
48797,ENSG00000189042.9,ZNF567
48798,ENSG00000267041.1,ZNF850
48799,ENSG00000267260.1,CTD-2162K18.4
48800,ENSG00000267353.1,CTD-2162K18.3
48801,ENSG00000267254.1,CTD-2162K18.5
48802,ENSG00000197863.4,ZNF790
48803,ENSG00000251247.5,ZNF345
48804,ENSG00000206669.1,Y_RNA
48805,ENSG00000185869.9,ZNF829
48806,ENSG00000243297.2,RPL31P61
48807,ENSG00000198453.8,ZNF568
48808,ENSG00000197050.6,ZNF420
48809,ENSG00000267345.1,CTD-2293H3.2
48810,ENSG00000267672.1,CTD-2293H3.1
48811,ENSG00000196967.6,ZNF585A
48812,ENSG00000267437.1,CTC-454I21.4
48813,ENSG00000245680.5,ZNF585B
48814,ENSG00000188283.7,ZNF383
48815,ENSG00000226686.3,AC012309.5
48816,ENSG00000267605.1,CTD-3220F14.1
48817,ENSG00000181666.13,HKR1
48818,ENSG00000267682.1,CTD-3220F14.2
48819,ENSG00000189164.10,ZNF527
48820,ENSG00000196437.6,ZNF569
48821,ENSG00000171827.6,ZNF570
48822,ENSG00000267381.1,CTD-2086O20.3
48823,ENSG00000266916.1,CTD-3064H18.1
48824,ENSG00000267115.1,CTD-3064H18.2
48825,ENSG00000188227.8,ZNF793
48826,ENSG00000180458.2,CTD-3064H18.4
48827,ENSG00000267470.1,ZNF571-AS1
48828,ENSG00000180479.9,ZNF571
48829,ENSG00000171817.12,ZNF540
48830,ENSG00000120784.11,ZFP30
48831,ENSG00000196381.6,ZNF781
48832,ENSG00000267319.1,CTD-2528L19.3
48833,ENSG00000198182.8,ZNF607
48834,ENSG00000267152.1,CTD-2528L19.6
48835,ENSG00000189144.9,ZNF573
48836,ENSG00000267422.1,CTD-2554C21.1
48837,ENSG00000267640.1,CTD-2554C21.2
48838,ENSG00000225868.2,AC016582.2
48839,ENSG00000229481.1,CTD-2554C21.3
48840,ENSG00000171804.5,WDR87
48841,ENSG00000105738.6,SIPA1L3
48842,ENSG00000268051.1,CTC-244M17.1
48843,ENSG00000221258.1,AC011465.1
48844,ENSG00000268764.1,CTC-450M9.1
48845,ENSG00000269653.1,CTB-102L5.7
48846,ENSG00000268499.1,CTB-102L5.8
48847,ENSG00000266428.1,RN7SL663P
48848,ENSG00000011332.15,DPF1
48849,ENSG00000167642.8,SPINT2
48850,ENSG00000167641.6,PPP1R14A
48851,ENSG00000200209.1,Y_RNA
48852,ENSG00000167644.7,C19orf33
48853,ENSG00000167645.12,YIF1B
48854,ENSG00000099337.3,KCNK6
48855,ENSG00000268913.1,AC026806.2
48856,ENSG00000099338.18,CATSPERG
48857,ENSG00000238838.1,snoU13
48858,ENSG00000266963.1,AC005625.1
48859,ENSG00000099341.7,PSMD8
48860,ENSG00000179168.10,GGN
48861,ENSG00000188766.8,SPRED3
48862,ENSG00000267473.1,AC005789.11
48863,ENSG00000130244.8,FAM98C
48864,ENSG00000171777.11,RASGRP4
48865,ENSG00000196218.7,RYR1
48866,ENSG00000269445.1,AC067969.1
48867,ENSG00000268055.1,AC067969.2
48868,ENSG00000104814.8,MAP4K1
48869,ENSG00000267291.1,CTB-186G2.1
48870,ENSG00000178982.5,EIF3K
48871,ENSG00000130402.7,ACTN4
48872,ENSG00000267375.1,CTB-186G2.4
48873,ENSG00000182472.4,CAPN12
48874,ENSG00000267892.1,CTD-2540F13.2
48875,ENSG00000205076.4,LGALS7
48876,ENSG00000178934.4,LGALS7B
48877,ENSG00000207296.1,RNU6-140P
48878,ENSG00000171747.4,LGALS4
48879,ENSG00000104823.4,ECH1
48880,ENSG00000268756.1,AC104534.2
48881,ENSG00000104824.12,HNRNPL
48882,ENSG00000269688.1,AC008982.2
48883,ENSG00000187994.9,RINL
48884,ENSG00000269050.1,CTC-360G5.6
48885,ENSG00000068903.15,SIRT2
48886,ENSG00000104825.12,NFKBIB
48887,ENSG00000262484.1,CTC-360G5.1
48888,ENSG00000104835.10,SARS2
48889,ENSG00000128626.7,MRPS12
48890,ENSG00000269486.1,CTC-360G5.9
48891,ENSG00000269190.1,FBXO17
48892,ENSG00000161243.4,FBXO27
48893,ENSG00000267992.1,CTB-189B5.3
48894,ENSG00000251709.1,snoU13
48895,ENSG00000183760.6,PAPL
48896,ENSG00000130669.13,PAK4
48897,ENSG00000269172.1,CTC-218B8.3
48898,ENSG00000188505.4,NCCRP1
48899,ENSG00000179751.6,SYCN
48900,ENSG00000268510.1,IFNL3P1
48901,ENSG00000197110.4,IFNL3
48902,ENSG00000272395.1,IFNL4
48903,ENSG00000213926.3,MSRB1P1
48904,ENSG00000272311.1,CTC-246B18.12
48905,ENSG00000183709.7,IFNL2
48906,ENSG00000182393.2,IFNL1
48907,ENSG00000128011.4,LRFN1
48908,ENSG00000268262.1,CTC-246B18.8
48909,ENSG00000130755.8,GMFG
48910,ENSG00000269246.1,CTC-246B18.10
48911,ENSG00000179134.10,SAMD4B
48912,ENSG00000241983.2,RN7SL566P
48913,ENSG00000006712.10,PAF1
48914,ENSG00000063322.9,MED29
48915,ENSG00000128016.4,ZFP36
48916,ENSG00000266559.1,MIR4530
48917,ENSG00000090924.10,PLEKHG2
48918,ENSG00000105193.4,RPS16
48919,ENSG00000196235.9,SUPT5H
48920,ENSG00000213922.1,AC011500.1
48921,ENSG00000105197.6,TIMM50
48922,ENSG00000090932.6,DLL3
48923,ENSG00000186838.9,SELV
48924,ENSG00000176401.5,EID2B
48925,ENSG00000269792.1,CTB-60E11.9
48926,ENSG00000269584.1,TDGF1P7
48927,ENSG00000176396.9,EID2
48928,ENSG00000269588.1,CTB-60E11.11
48929,ENSG00000269188.1,CTB-60E11.12
48930,ENSG00000244253.1,RPS29P24
48931,ENSG00000243581.1,RPS29P25
48932,ENSG00000239320.1,RPS29P26
48933,ENSG00000105198.6,LGALS13
48934,ENSG00000269519.1,AC005176.1
48935,ENSG00000268153.1,AC005176.2
48936,ENSG00000268243.1,AC005176.3
48937,ENSG00000249861.3,LGALS16
48938,ENSG00000226025.5,LGALS17A
48939,ENSG00000268088.1,AC093063.2
48940,ENSG00000240320.1,AC006133.3
48941,ENSG00000006659.8,LGALS14
48942,ENSG00000105205.6,CLC
48943,ENSG00000213921.6,LEUTX
48944,ENSG00000105204.9,DYRK1B
48945,ENSG00000105202.3,FBL
48946,ENSG00000090920.9,FCGBP
48947,ENSG00000187534.5,CTC-471F3.4
48948,ENSG00000013275.3,PSMC4
48949,ENSG00000187187.9,ZNF546
48950,ENSG00000221233.2,AC007842.1
48951,ENSG00000268166.1,CTC-471F3.6
48952,ENSG00000269069.1,CTC-471F3.5
48953,ENSG00000128000.11,ZNF780B
48954,ENSG00000197782.10,ZNF780A
48955,ENSG00000269296.1,AC005614.3
48956,ENSG00000230086.1,VN1R96P
48957,ENSG00000130758.3,MAP3K10
48958,ENSG00000221051.1,AC118344.1
48959,ENSG00000174521.7,TTC9B
48960,ENSG00000105219.4,CNTD2
48961,ENSG00000105221.12,AKT2
48962,ENSG00000205041.1,CTC-425O23.2
48963,ENSG00000207631.1,MIR641
48964,ENSG00000206674.1,RNU6-945P
48965,ENSG00000160392.9,C19orf47
48966,ENSG00000207281.1,Y_RNA
48967,ENSG00000206925.1,Y_RNA
48968,ENSG00000105223.14,PLD3
48969,ENSG00000160396.8,HIPK4
48970,ENSG00000105227.10,PRX
48971,ENSG00000197019.4,SERTAD1
48972,ENSG00000167565.8,SERTAD3
48973,ENSG00000268366.1,CTC-492K19.4
48974,ENSG00000090013.5,BLVRB
48975,ENSG00000160460.11,SPTBN4
48976,ENSG00000160410.10,SHKBP1
48977,ENSG00000090006.13,LTBP4
48978,ENSG00000266164.1,RN7SL758P
48979,ENSG00000105245.5,NUMBL
48980,ENSG00000123815.7,ADCK4
48981,ENSG00000223284.1,RNU6-195P
48982,ENSG00000086544.2,ITPKC
48983,ENSG00000188493.10,C19orf54
48984,ENSG00000077312.4,SNRPA
48985,ENSG00000261857.2,MIA
48986,ENSG00000167578.12,RAB4B
48987,ENSG00000269858.1,EGLN2
48988,ENSG00000233622.1,CYP2T2P
48989,ENSG00000237118.2,CYP2F1P
48990,ENSG00000269843.1,CTC-490E21.10
48991,ENSG00000255974.2,CYP2A6
48992,ENSG00000198077.6,CYP2A7
48993,ENSG00000130612.10,CYP2G1P
48994,ENSG00000198251.6,CTC-490E21.13
48995,ENSG00000256612.3,CYP2B7P1
48996,ENSG00000269353.1,AC092071.1
48997,ENSG00000197408.4,CYP2B6
48998,ENSG00000213908.3,CYP2A7P1
48999,ENSG00000268101.2,CYP2G2P
49000,ENSG00000271299.1,CTD-2356P16.6
49001,ENSG00000197838.4,CYP2A13
49002,ENSG00000197446.4,CYP2F1
49003,ENSG00000268529.1,CYP2T3P
49004,ENSG00000224476.3,RPL36P16
49005,ENSG00000264423.1,RN7SL718P
49006,ENSG00000167600.9,CYP2S1
49007,ENSG00000167601.7,AXL
49008,ENSG00000269652.1,CTD-2195B23.3
49009,ENSG00000105323.12,HNRNPUL1
49010,ENSG00000239868.2,RN7SL34P
49011,ENSG00000105329.5,TGFB1
49012,ENSG00000142039.3,CCDC97
49013,ENSG00000142046.10,TMEM91
49014,ENSG00000123810.3,B9D2
49015,ENSG00000077348.4,EXOSC5
49016,ENSG00000248098.6,BCKDHA
49017,ENSG00000268987.1,CTC-435M10.10
49018,ENSG00000177191.2,B3GNT8
49019,ENSG00000105341.14,ATP5SL
49020,ENSG00000204978.2,C19orf69
49021,ENSG00000267107.2,AC011526.1
49022,ENSG00000268034.1,AC005795.1
49023,ENSG00000269800.1,PLEKHA3P1
49024,ENSG00000268355.1,AC006129.1
49025,ENSG00000270164.1,AC006129.4
49026,ENSG00000268027.1,AC006129.2
49027,ENSG00000007129.13,CEACAM21
49028,ENSG00000239736.2,CEACAMP3
49029,ENSG00000105352.6,CEACAM4
49030,ENSG00000268997.1,DNAJC19P3
49031,ENSG00000269354.1,AC005626.3
49032,ENSG00000268582.1,AC005794.1
49033,ENSG00000007306.10,CEACAM7
49034,ENSG00000105388.10,CEACAM5
49035,ENSG00000086548.8,CEACAM6
49036,ENSG00000268833.1,AC011513.4
49037,ENSG00000170956.12,CEACAM3
49038,ENSG00000269119.1,HNRNPA1P52
49039,ENSG00000267839.1,AC020956.3
49040,ENSG00000183103.6,LYPD4
49041,ENSG00000142025.11,DMRTC2
49042,ENSG00000105372.2,RPS19
49043,ENSG00000105369.5,CD79A
49044,ENSG00000076928.13,ARHGEF1
49045,ENSG00000268041.1,CTD-2575K13.6
49046,ENSG00000105404.6,RABAC1
49047,ENSG00000105409.11,ATP1A3
49048,ENSG00000105737.5,GRIK5
49049,ENSG00000105732.9,ZNF574
49050,ENSG00000028277.16,POU2F2
49051,ENSG00000254887.1,CTC-378H22.1
49052,ENSG00000266226.1,MIR4323
49053,ENSG00000252356.1,SNORD112
49054,ENSG00000259436.1,CTC-378H22.2
49055,ENSG00000265122.1,AC010247.1
49056,ENSG00000160570.9,DEDD2
49057,ENSG00000167625.6,ZNF526
49058,ENSG00000105723.7,GSK3A
49059,ENSG00000204957.1,AC006486.1
49060,ENSG00000105722.5,ERF
49061,ENSG00000079432.3,CIC
49062,ENSG00000079462.3,PAFAH1B3
49063,ENSG00000188368.5,PRR19
49064,ENSG00000167619.7,TMEM145
49065,ENSG00000105429.8,MEGF8
49066,ENSG00000105427.5,CNFN
49067,ENSG00000213904.4,LIPE-AS1
49068,ENSG00000079435.5,LIPE
49069,ENSG00000189377.4,CXCL17
49070,ENSG00000253048.1,RNU4-60P
49071,ENSG00000269374.1,CTB-50E14.5
49072,ENSG00000079385.17,CEACAM1
49073,ENSG00000230558.2,CEACAMP2
49074,ENSG00000124469.6,CEACAM8
49075,ENSG00000233681.1,CEACAMP1
49076,ENSG00000231561.2,CEACAMP5
49077,ENSG00000243167.1,RPS10P28
49078,ENSG00000221826.5,PSG3
49079,ENSG00000124467.14,PSG8
49080,ENSG00000238092.1,CEACAMP6
49081,ENSG00000225877.1,AC004603.4
49082,ENSG00000248257.3,PSG10P
49083,ENSG00000231924.5,PSG1
49084,ENSG00000170848.11,PSG6
49085,ENSG00000221878.6,PSG7
49086,ENSG00000227349.1,CEACAMP7
49087,ENSG00000243130.3,PSG11
49088,ENSG00000236932.2,CEACAMP8
49089,ENSG00000242221.4,PSG2
49090,ENSG00000230529.1,CEACAMP9
49091,ENSG00000227606.2,AC005392.13
49092,ENSG00000204941.9,PSG5
49093,ENSG00000243137.3,PSG4
49094,ENSG00000241104.1,CEACAMP10
49095,ENSG00000183668.13,PSG9
49096,ENSG00000236123.1,CEACAMP11
49097,ENSG00000230681.1,CEACAMP4
49098,ENSG00000231412.2,CTC-490G23.2
49099,ENSG00000204936.5,CD177
49100,ENSG00000272396.1,CTC-490G23.4
49101,ENSG00000204933.2,CD177P1
49102,ENSG00000131126.14,TEX101
49103,ENSG00000124466.8,LYPD3
49104,ENSG00000176531.6,PHLDB3
49105,ENSG00000105755.3,ETHE1
49106,ENSG00000176472.6,ZNF575
49107,ENSG00000073050.7,XRCC1
49108,ENSG00000269177.1,L34079.3
49109,ENSG00000269583.1,L34079.4
49110,ENSG00000234465.6,PINLYP
49111,ENSG00000167378.4,IRGQ
49112,ENSG00000124444.11,ZNF576
49113,ENSG00000131116.7,ZNF428
49114,ENSG00000226763.3,SRRM5
49115,ENSG00000105767.2,CADM4
49116,ENSG00000011422.7,PLAUR
49117,ENSG00000239948.2,RN7SL368P
49118,ENSG00000264133.1,AC006953.1
49119,ENSG00000124449.6,IRGC
49120,ENSG00000105771.9,SMG9
49121,ENSG00000104783.7,KCNN4
49122,ENSG00000268601.1,AC115522.3
49123,ENSG00000159871.10,LYPD5
49124,ENSG00000167637.12,ZNF283
49125,ENSG00000176222.7,ZNF404
49126,ENSG00000267058.1,RP11-15A1.3
49127,ENSG00000267191.1,RP11-15A1.2
49128,ENSG00000124459.7,ZNF45
49129,ENSG00000159905.10,ZNF221
49130,ENSG00000204920.6,ZNF155
49131,ENSG00000266921.1,RP11-15A1.7
49132,ENSG00000159882.8,ZNF230
49133,ENSG00000267144.1,AC067968.3
49134,ENSG00000159885.9,ZNF222
49135,ENSG00000178386.8,ZNF223
49136,ENSG00000186026.6,ZNF284
49137,ENSG00000253021.1,RNU6-902P
49138,ENSG00000265842.1,RN7SL53P
49139,ENSG00000267680.1,ZNF224
49140,ENSG00000267163.1,AC084219.3
49141,ENSG00000186019.10,AC084219.4
49142,ENSG00000256294.3,ZNF225
49143,ENSG00000263002.3,ZNF234
49144,ENSG00000167380.12,ZNF226
49145,ENSG00000131115.11,ZNF227
49146,ENSG00000159917.10,ZNF235
49147,ENSG00000159915.8,ZNF233
49148,ENSG00000270679.1,CTC-512J12.7
49149,ENSG00000267590.1,NDUFA3P1
49150,ENSG00000062370.12,ZNF112
49151,ENSG00000267508.1,ZNF285
49152,ENSG00000167383.4,ZNF229
49153,ENSG00000176761.6,ZNF285B
49154,ENSG00000267242.1,AC069278.4
49155,ENSG00000167384.6,ZNF180
49156,ENSG00000176395.8,CEACAM20
49157,ENSG00000267614.1,AC138472.6
49158,ENSG00000230666.1,CEACAM22P
49159,ENSG00000224366.1,AC138472.4
49160,ENSG00000216588.4,IGSF23
49161,ENSG00000266903.1,CTB-171A8.1
49162,ENSG00000073008.10,PVR
49163,ENSG00000186567.8,CEACAM19
49164,ENSG00000213892.6,CEACAM16
49165,ENSG00000252200.1,snoZ6
49166,ENSG00000069399.8,BCL3
49167,ENSG00000253027.1,SNORA70
49168,ENSG00000236807.1,AC092066.6
49169,ENSG00000142273.6,CBLC
49170,ENSG00000187244.6,BCAM
49171,ENSG00000130202.5,PVRL2
49172,ENSG00000267282.1,CTB-129P6.4
49173,ENSG00000130204.8,TOMM40
49174,ENSG00000130203.5,APOE
49175,ENSG00000130208.5,APOC1
49176,ENSG00000214855.5,APOC1P1
49177,ENSG00000267467.2,APOC4
49178,ENSG00000234906.4,APOC2
49179,ENSG00000267114.1,CTB-129P6.11
49180,ENSG00000104853.11,CLPTM1
49181,ENSG00000104856.9,RELB
49182,ENSG00000104859.10,CLASRP
49183,ENSG00000207003.1,RNU6-611P
49184,ENSG00000170684.4,ZNF296
49185,ENSG00000267348.2,CTB-179K24.3
49186,ENSG00000142252.6,GEMIN7
49187,ENSG00000104866.6,PPP1R37
49188,ENSG00000267346.1,EIF5AP3
49189,ENSG00000267044.1,AC005757.6
49190,ENSG00000179846.7,NKPD1
49191,ENSG00000007255.6,TRAPPC6A
49192,ENSG00000189114.6,BLOC1S3
49193,ENSG00000225157.1,AC005779.1
49194,ENSG00000266958.1,AC006126.3
49195,ENSG00000130201.3,EXOC3L2
49196,ENSG00000267045.1,AC006126.4
49197,ENSG00000007047.10,MARK4
49198,ENSG00000104879.4,CKM
49199,ENSG00000242675.1,RPS16P9
49200,ENSG00000104892.12,KLC3
49201,ENSG00000268341.1,L47234.1
49202,ENSG00000104884.10,ERCC2
49203,ENSG00000104881.10,PPP1R13L
49204,ENSG00000117877.6,CD3EAP
49205,ENSG00000012061.11,ERCC1
49206,ENSG00000125740.9,FOSB
49207,ENSG00000125744.7,RTN2
49208,ENSG00000213889.6,PPM1N
49209,ENSG00000125753.9,VASP
49210,ENSG00000125741.4,OPA3
49211,ENSG00000177464.4,GPR4
49212,ENSG00000125746.10,EML2
49213,ENSG00000267757.1,AC006132.1
49214,ENSG00000241226.2,RN7SL836P
49215,ENSG00000010310.4,GIPR
49216,ENSG00000207773.1,MIR642A
49217,ENSG00000125743.6,SNRPD2
49218,ENSG00000011478.7,QPCTL
49219,ENSG00000177051.5,FBXO46
49220,ENSG00000237452.2,AC074212.3
49221,ENSG00000177045.6,SIX5
49222,ENSG00000267395.1,AC074212.6
49223,ENSG00000259605.3,AC074212.5
49224,ENSG00000104936.13,DMPK
49225,ENSG00000185800.7,DMWD
49226,ENSG00000104941.3,RSPH6A
49227,ENSG00000125755.14,SYMPK
49228,ENSG00000269148.1,AC092301.3
49229,ENSG00000170608.2,FOXA3
49230,ENSG00000170604.3,IRF2BP1
49231,ENSG00000176182.5,MYPOP
49232,ENSG00000188425.2,NANOS2
49233,ENSG00000104967.6,NOVA2
49234,ENSG00000104983.4,CCDC61
49235,ENSG00000211580.1,MIR769
49236,ENSG00000008438.4,PGLYRP1
49237,ENSG00000268401.1,CTC-344H19.4
49238,ENSG00000204869.4,IGFL4
49239,ENSG00000267922.1,AC007193.6
49240,ENSG00000268053.1,CTC-344H19.6
49241,ENSG00000188624.2,IGFL3
49242,ENSG00000259339.2,TGIF1P1
49243,ENSG00000204866.4,IGFL2
49244,ENSG00000269729.1,AC006262.4
49245,ENSG00000268621.1,AC006262.5
49246,ENSG00000268879.1,IGFL1P1
49247,ENSG00000268460.1,AC006262.6
49248,ENSG00000269637.1,RPL12P41
49249,ENSG00000269745.1,AC006262.10
49250,ENSG00000188293.5,IGFL1
49251,ENSG00000268238.1,IGFL1P2
49252,ENSG00000124440.11,HIF3A
49253,ENSG00000199796.1,RNU6-924P
49254,ENSG00000269124.1,AC007193.10
49255,ENSG00000011485.10,PPP5C
49256,ENSG00000268810.1,AC007193.9
49257,ENSG00000169515.5,CCDC8
49258,ENSG00000182013.13,PNMAL1
49259,ENSG00000230510.2,PPP5D1
49260,ENSG00000204851.5,PNMAL2
49261,ENSG00000268423.1,AC011551.3
49262,ENSG00000249210.1,GAPDHP38
49263,ENSG00000160014.12,CALM3
49264,ENSG00000160013.4,PTGIR
49265,ENSG00000167414.4,GNG8
49266,ENSG00000197380.6,DACT3
49267,ENSG00000245598.2,DACT3-AS1
49268,ENSG00000105287.8,PRKD2
49269,ENSG00000243560.2,RN7SL364P
49270,ENSG00000211513.3,MIR320E
49271,ENSG00000090372.10,STRN4
49272,ENSG00000269487.1,CTB-174O21.2
49273,ENSG00000222614.1,Y_RNA
49274,ENSG00000181027.6,FKRP
49275,ENSG00000105281.8,SLC1A5
49276,ENSG00000269576.1,HNRNPMP2
49277,ENSG00000269014.1,CTB-147N14.4
49278,ENSG00000042753.7,AP2S1
49279,ENSG00000160007.13,ARHGAP35
49280,ENSG00000252071.1,snoU13
49281,ENSG00000130751.5,NPAS1
49282,ENSG00000130748.6,TMEM160
49283,ENSG00000130749.5,ZC3H4
49284,ENSG00000263555.1,RN7SL533P
49285,ENSG00000142230.7,SAE1
49286,ENSG00000105327.11,BBC3
49287,ENSG00000265134.1,MIR3191
49288,ENSG00000105321.8,CCDC9
49289,ENSG00000257704.2,PRR24
49290,ENSG00000197405.3,C5AR1
49291,ENSG00000134830.3,C5AR2
49292,ENSG00000269619.1,CTD-3023J11.2
49293,ENSG00000134815.14,DHX34
49294,ENSG00000105419.13,MEIS3
49295,ENSG00000118160.9,SLC8A2
49296,ENSG00000118162.9,KPTN
49297,ENSG00000268061.1,NAPA-AS1
49298,ENSG00000105402.3,NAPA
49299,ENSG00000118156.8,ZNF541
49300,ENSG00000264280.1,RN7SL322P
49301,ENSG00000268746.1,CTD-2571L23.8
49302,ENSG00000063169.6,GLTSCR1
49303,ENSG00000269806.1,CTD-3001H11.1
49304,ENSG00000024422.7,EHD2
49305,ENSG00000105373.14,GLTSCR2
49306,ENSG00000221803.1,SNORD23
49307,ENSG00000269656.1,CTD-2571L23.6
49308,ENSG00000178980.10,SEPW1
49309,ENSG00000213035.4,RPL23AP80
49310,ENSG00000271150.1,CTD-2571L23.9
49311,ENSG00000178928.4,TPRX1
49312,ENSG00000105392.11,CRX
49313,ENSG00000259009.3,TPRX2P
49314,ENSG00000259108.2,CTD-3098H1.2
49315,ENSG00000105398.3,SULT2A1
49316,ENSG00000221072.1,AC124853.1
49317,ENSG00000188334.3,BSPH1
49318,ENSG00000169393.4,ELSPBP1
49319,ENSG00000105507.2,CABP5
49320,ENSG00000105499.9,PLA2G4C
49321,ENSG00000221595.1,AC010458.1
49322,ENSG00000269420.1,CTD-2265M8.2
49323,ENSG00000105486.9,LIG1
49324,ENSG00000269534.1,CTC-453G23.5
49325,ENSG00000269321.1,CTC-453G23.4
49326,ENSG00000185453.8,C19orf68
49327,ENSG00000178150.4,ZNF114
49328,ENSG00000105483.12,CARD8
49329,ENSG00000268583.1,CTC-453G23.8
49330,ENSG00000268001.1,CTC-241F20.3
49331,ENSG00000268186.1,CTC-241F20.4
49332,ENSG00000105479.11,CCDC114
49333,ENSG00000142227.6,EMP3
49334,ENSG00000161558.6,TMEM143
49335,ENSG00000105467.4,SYNGR4
49336,ENSG00000105438.4,KDELR1
49337,ENSG00000105464.3,GRIN2D
49338,ENSG00000105447.8,GRWD1
49339,ENSG00000182324.5,KCNJ14
49340,ENSG00000269423.1,CTC-273B12.6
49341,ENSG00000268530.1,CTC-273B12.5
49342,ENSG00000105443.9,CYTH2
49343,ENSG00000142235.4,LMTK3
49344,ENSG00000269814.1,CTC-273B12.10
49345,ENSG00000088002.7,SULT2B1
49346,ENSG00000105523.3,FAM83E
49347,ENSG00000177202.1,SPACA4
49348,ENSG00000063177.8,RPL18
49349,ENSG00000268093.1,AC022154.7
49350,ENSG00000063176.11,SPHK2
49351,ENSG00000105516.6,DBP
49352,ENSG00000063180.4,CA11
49353,ENSG00000232871.4,SEC1P
49354,ENSG00000142233.7,NTN5
49355,ENSG00000264835.1,RN7SL345P
49356,ENSG00000176920.10,FUT2
49357,ENSG00000176909.7,MAMSTR
49358,ENSG00000105538.4,RASIP1
49359,ENSG00000182264.4,IZUMO1
49360,ENSG00000174951.6,FUT1
49361,ENSG00000105550.4,FGF21
49362,ENSG00000206758.1,RNU6-317P
49363,ENSG00000105552.10,BCAT2
49364,ENSG00000087076.4,HSD17B14
49365,ENSG00000105559.7,PLEKHA4
49366,ENSG00000087074.7,PPP1R15A
49367,ENSG00000104804.3,TULP2
49368,ENSG00000104805.11,NUCB1
49369,ENSG00000235191.1,NUCB1-AS1
49370,ENSG00000260366.1,CTD-2639E6.4
49371,ENSG00000104808.3,DHDH
49372,ENSG00000087088.15,BAX
49373,ENSG00000267898.1,CTD-2639E6.9
49374,ENSG00000087086.9,FTL
49375,ENSG00000104812.10,GYS1
49376,ENSG00000183207.8,RUVBL2
49377,ENSG00000104826.7,LHB
49378,ENSG00000268655.1,CTB-60B18.10
49379,ENSG00000104827.12,CGB
49380,ENSG00000267019.1,NTF6A
49381,ENSG00000267099.1,NTF6G
49382,ENSG00000104818.14,CGB2
